"","Company","Gender","Age","Occupation","Location","Manufac_country","Make","Model","Cylinder_capacity","Driving_Experience"
"11053","2","1","4","1","2","2","3",NA,"4","4"
"11054","2","1","4","1","2","2","3",NA,"2","4"
"11055","2","1","4","1","2","1","1",NA,"1","4"
"11056","2","1","4","1","2","1","1",NA,"2","4"
"11057","2","1","4","1","2","1","1","2","2","4"
"11058","2","1","4","4","2","2","3","7","3","3"
"11059","2","1","4","7","1","2",NA,NA,"2","4"
"11060","2","1","4","5","3","2","3",NA,"4","4"
"11061","2","1","4","1","2","2","3",NA,"2","4"
"11062","2","1","4","5","3","1","1",NA,"1","4"
"11063","2","1","4","1","1","1","1","2","2","4"
"11064","2","1","4","2","1","2","4",NA,"3","4"
"11065","2","1","4","2","1","2","4","9","2","4"
"11066","2","1","4","1","1","2","3",NA,"2","1"
"11067","2","1","4","7","3","1","1","1","2","4"
"11068","2","1","4","4","3","1","1","3","3","4"
"11069","2","1","4","7","2","1","1","1","2","4"
"11070","2","1","4","4","3","1","2",NA,"3","4"
"11071","2","1","4","3","3","5","7",NA,"2","4"
"11072","2","1","4","1","3","1","1","1","2","4"
"11073","2","1","4","4","2","1","2",NA,"3","4"
"11074","2","1","4","3","2","2","4",NA,"3","4"
"11075","2","1","4","3","2","1","1","3","3","4"
"11076","2","1","4","1","3","1","1",NA,"2","4"
"11077","2","1","4","1","3","1","1",NA,"2","4"
"11078","2","1","4","1","1","1","1","2","2","4"
"11079","2","1","4","1","1","1","2",NA,"3","4"
"11080","2","1","4","1","3","2","3","7","3","4"
"11081","2","1","4","1","3","1","1",NA,"1","4"
"11082","2","1","4","2","3","2","3",NA,"4","4"
"11083","2","1","4","2","3",NA,NA,NA,"3","4"
"11084","2","2","4","3","1","1","1",NA,"2","4"
"11085","2","2","4","1","1","5","7",NA,"2","4"
"11086","2","1","4","1","1","2","3",NA,"2","4"
"11087","2","1","4","1","2","2",NA,NA,"4","4"
"11088","2","1","4","2","2","2","4",NA,"4","4"
"11089","2","1","4","1","2","2","3","6","2","4"
"11090","2","1","4","2","1","1","1","1","2","4"
"11091","2","1","4","3","1","2",NA,NA,"2","4"
"11092","2","1","4","1","1","1","1","4","3","4"
"11093","2","2","4","1","3","2","3","6","2","4"
"11094","2","2","4","1","3","2","3","6","2","4"
"11095","2","2","4","7","2","1","2",NA,"3","4"
"11096","2","2","4","7","2","4",NA,NA,"2","4"
"11097","2","2","4","1","1","2","3","6","2","4"
"11098","2","2","4","1","1","2","3","6","2","4"
"11099","2","2","4","1","2","1","1","3","3","4"
"11100","2","2","4","1","1","1","2",NA,"1","4"
"11101","2","2","4","1","2","2","3","7","3","4"
"11102","2","2","4","1","3","3","5",NA,"1","4"
"11103","2","2","4","1","3","1",NA,NA,"2","4"
"11104","2","2","4","1","2","1","1","3","3","4"
"11105","2","2","4","7","1","1","1","1","2","4"
"11106","2","2","4","2","3","1","1","2","2","2"
"11107","2","2","4","7","3","1","1",NA,"1","4"
"11108","2","2","4","3","3","1","1","3","3","4"
"11109","2","1","4","7","2","1","2","5","1","4"
"11110","2","1","4","5","2","5","7",NA,"2","3"
"11111","2","1","4","5","2","5","7",NA,"2","3"
"11112","2","1","4","1","3","2","4","9","2","4"
"11113","2","1","4","1","1","2","3","7","3","4"
"11114","2","1","4","1","1","1","1","1","2","4"
"11115","2","1","4","1","1","2","3",NA,"2","4"
"11116","2","1","4","1","1","2","3",NA,"4","4"
"11117","2","1","4","1","1","1","1","4","3","4"
"11118","2","1","4","1","1","1","1","1","2","4"
"11119","2","1","4","7","1","2","3","7","3","4"
"11120","2","2","1","6","1","1","1","1","2","4"
"11121","2","2","4","3","1","2","3","6","2","4"
"11122","2","2","4","3","1","2",NA,NA,"4","4"
"11123","2","2","4","7","3","1","1","1","2","4"
"11124","2","2","4","1","3","1","1",NA,"4","4"
"11125","2","2","4","1","3","1","1",NA,"4","4"
"11126","2","2","4","7","1","4","6",NA,"4","4"
"11127","2","2","4","7","1","4","6",NA,"4","4"
"11128","2","1","4","7","3","1","1","3","3","4"
"11129","2","1","4","7","3","1","1","3","3","4"
"11130","2","1","4","7","3","2","3","6","2","4"
"11131","2","1","4","7","3","1","1","2","2","4"
"11132","2","1","4","7","3","2","3","6","2","4"
"11133","2","1","4","7","3","1","1","2","2","4"
"11134","2","1","3","1","1","2",NA,NA,"3","4"
"11135","2","1","3","1","1","2",NA,NA,"4","4"
"11136","2","1","3","1","1","2",NA,NA,"3","4"
"11137","2","1","4","1","1",NA,NA,NA,"2","4"
"11138","2","1","4","1","1","1","1","2","2","4"
"11139","2","1","4","1","1","1","1","1","2","4"
"11140","2","1","4","1","1","3","5","1","2","4"
"11141","2","1","4","1","2","2","3",NA,"3","4"
"11142","2","2","4","1","3","3","5",NA,"1","4"
"11143","2","2","4","7","2","2",NA,NA,"2","4"
"11144","2","1","4","1","1","2","4","9","2","4"
"11145","2","1","4","1","2","1","2",NA,"2","4"
"11146","2","1","4","1","2","1","2",NA,"2","4"
"11147","2","2","4","2","1","2",NA,NA,"2","4"
"11148","2","1","4","1","2","1","2","5","1","4"
"11149","2","1","4","5","1",NA,NA,NA,"3","4"
"11150","2","1","4","5","1",NA,NA,NA,"3","4"
"11151","2","1","4","1","3","1","1","1","2","4"
"11152","2","1","4","7","2","2","3",NA,"4","4"
"11153","2","1","2","2","1","2","4","9","2","4"
"11154","2","1","2","2","1","2","4","9","2","4"
"11155","2","2","4","7","2","2","3","7","3","4"
"11156","2","2","4","7","2","2","3","7","3","4"
"11157","2","2","4","7","3","3","5","1","2","4"
"11158","2","1","4","1","3","2","3",NA,"3","4"
"11159","2","1","4","1","3","2","3","6","2","4"
"11160","2","1","4","3","3","5","7",NA,"2","4"
"11161","2","1","4","3","3","5","7",NA,"2","4"
"11162","2","1","3","3","1","1","1",NA,"2","4"
"11163","2","2","4","7","1","5","7",NA,"2","4"
"11164","2","2","4","7","1","5","7",NA,"2","4"
"11165","2","2","4","7","1","5","7",NA,"2","4"
"11166","2","2","4","1","2","1","1","2","2","4"
"11167","2","1","4","7","2","1","1","1","2","4"
"11168","2","1","4","3","1","1","1","1","2","4"
"11169","2","1","4","1","1","1","1","2","2","4"
"11170","2","1","4","1","1","2","3","6","2","4"
"11171","2","1","3","1","2","2","3",NA,"4","4"
"11172","2","1","4","1","1","1","1","4","3","3"
"11173","2","1","4","1","1","2","3","7","3","4"
"11174","2","1","4","1","2","1","1","3","3","4"
"11175","2","1","4","1","2","1","1","3","3","4"
"11176","2","1","4","7","1","2","3","7","3","4"
"11177","2","1","4","7","1","2","3","6","2","4"
"11178","2","1","4","7","1","2","3","6","2","4"
"11179","2","1","4","7","1","2","3",NA,"4","4"
"11180","2","1","4","1","2","2","3",NA,"4","4"
"11181","2","1","4","1","2","2","3",NA,"4","4"
"11182","2","1","4","1","2","2","3",NA,"4","4"
"11183","2","1","4","1","2","1","1","4","3","4"
"11184","2","1","4","2","2","2","3","6","2","2"
"11185","2","2","4","1","3","2","3",NA,"2","4"
"11186","2","2","4","1","3","2","4",NA,"3","4"
"11187","2","1","4","3","1","1","2",NA,"3","4"
"11188","2","2","4","7","3","1","1",NA,"1","4"
"11189","2","2","3","1","1","2","4","9","2","4"
"11190","2","1","1","6","2","1","2",NA,"2","1"
"11191","2","1","3","1","2","2",NA,NA,"2","4"
"11192","2","1","4","3","1","2","3",NA,"4","3"
"11193","2","1","4","1","3","1","1",NA,"1","4"
"11194","2","1","2","6","3","1","1","2","2","4"
"11195","2","1","4","1","3","2","3","7","3","4"
"11196","2","1","4","1","3","2","3",NA,"4","4"
"11197","2","1","4","1","3","2",NA,NA,"2","4"
"11198","2","1","4","7","3","2","3",NA,"2","4"
"11199","2","1","4","1","2","2","3","7","3","4"
"11200","2","2","4","7","1","1","2",NA,"2","4"
"11201","2","1","4","4","3","2","3",NA,"3","4"
"11202","2","1","4","2","3","3","5",NA,"1","3"
"11203","2","2","4","1","1","1","1","3","3","4"
"11204","2","1","4","5","3","1","2","5","1","4"
"11205","2","1","4","5","3","1","1","2","2","4"
"11206","2","1","4","7","3","2",NA,NA,"2","4"
"11207","2","1","4","1","1","2",NA,NA,"2","4"
"11208","2","1","4","1","1","1","2",NA,"2","4"
"11209","2","1","4","1","1","1","2",NA,"2","4"
"11210","2","1","4","5","2",NA,NA,NA,"2","4"
"11211","2","2","4","6","1","1","1","1","2","4"
"11212","2","2","4","3","1","1","1","2","2","4"
"11213","2","2","4","3","1","1","1","2","2","4"
"11214","2","2","2","1","3","1","1","1","2","4"
"11215","2","2","4","7","1","2",NA,NA,"2","4"
"11216","2","2","4","3","1","1","1","1","2","3"
"11217","2","2","4","7","1","1","1","1","2","4"
"11218","2","2","4","1","1","1","2","5","1","4"
"11219","2","2","4","1","1","1","1","2","2","4"
"11220","2","1","4","2","1","1","1","3","3","4"
"11221","2","1","4","2","1","1","1","3","3","4"
"11222","2","1","4","2","3","1","2","5","1","4"
"11223","2","1","4","2","1","1","2",NA,"2","4"
"11224","2","1","4","7","2","3","5","10","2","4"
"11225","2","1","4","1","1","1","1","4","3","4"
"11226","2","1","4","7","1","1",NA,NA,"2","4"
"11227","2","1","4","3","3","2","3",NA,"3","4"
"11228","2","1","4","7","2","2","3",NA,"4","4"
"11229","2","1","3","4","1","1","1","1","2","4"
"11230","2","1","3","4","1","1","1",NA,"2","4"
"11231","2","1","4","7","3","1","1",NA,"2","4"
"11232","2","1","4","5","1","2","3",NA,"4","4"
"11233","2","1","4","1","1","2","4",NA,"2","4"
"11234","2","1","4","4","1","1","1","2","2","4"
"11235","2","1","4","5","1","2","3",NA,"3","4"
"11236","2","1","4","7","3","1","1","3","3","4"
"11237","2","1","4","3","3","2","3","6","2","4"
"11238","2","1","4","5","1","2","3",NA,"4","4"
"11239","2","1","4","4","2","4",NA,NA,"2","4"
"11240","2","1","4","5","1","1","1","1","2","4"
"11241","2","1","4","1","1","1","1","1","2","4"
"11242","2","1","4","1","2","2","4",NA,"3","4"
"11243","2","1","4","4","1","2","3",NA,"4","3"
"11244","2","1","4","4","1","2","3",NA,"4","3"
"11245","2","1","4","4","1","1","1","4","3","4"
"11246","2","1","4","2","1","1",NA,NA,"2","4"
"11247","2","1","4","1","3","1","1","1","2","4"
"11248","2","1","4","4","1","1","1","1","2","4"
"11249","2","1","4","3","2","1","1","1","2","4"
"11250","2","1","4","1","2","2",NA,NA,"3","4"
"11251","2","1","4","7","3","2","3","6","2","1"
"11252","2","1","4","1","2","1","1","2","2","4"
"11253","2","1","4","1","1","1",NA,NA,"2","4"
"11254","2","1","4","5","1","2","3",NA,"2","4"
"11255","2","1","4","1","1","4",NA,NA,"2","4"
"11256","2","1","4","1","1","4",NA,NA,"2","4"
"11257","2","1","3","2","1","1","1","1","2","4"
"11258","2","1","4","2","1",NA,NA,NA,"2","4"
"11259","2","1","4","1","1","3","5","1","2","4"
"11260","2","1","4","2","2","1","2","5","1","4"
"11261","2","1","4","7","3","2","3",NA,"3","4"
"11262","2","1","4","7","1","1","1",NA,"2","4"
"11263","2","1","4","7","1","1","1",NA,"1","4"
"11264","2","1","4","7","1","1","1","3","3","4"
"11265","2","1","4","6","1","1","1","1","2","2"
"11266","2","1","4","1","1","1",NA,NA,"2","4"
"11267","2","1","4","1","1","2","3","6","2","4"
"11268","2","1","4","1","1","2",NA,NA,"2","4"
"11269","2","1","4","2","2","1","1",NA,"1","2"
"11270","2","1","4","1","2","2","3",NA,"4","4"
"11271","2","2","4","1","3","2","3","6","2","4"
"11272","2","2","4","1","1","1",NA,NA,"2","4"
"11273","2","1","4","1","3","1","1",NA,"1","4"
"11274","2","1","4","1","3","2","3","7","3","4"
"11275","2","1","4","7","3","1","1","1","2","4"
"11276","2","1","4","7","3","2",NA,NA,"2","4"
"11277","2","1","4","4","1","2","3",NA,"3","4"
"11278","2","1","4","1","1","4","6",NA,"4","4"
"11279","2","1","4","2","3","1","1","1","2","4"
"11280","2","1","4","2","1","1","1","3","3","4"
"11281","2","1","4","1","3","1","1","3","3","4"
"11282","2","1","4","3","1","3","5","10","2","4"
"11283","2","1","4","1","3","1","1","3","3","4"
"11284","2","1","4","1","1","1","2","5","1","4"
"11285","2","1","4","1","3","1","1","3","3","4"
"11286","2","1","4","1","3","2","3","7","3","4"
"11287","2","1","2","6","1","1","1",NA,"2","4"
"11288","2","1","4","7","3","2","3","6","2","4"
"11289","2","1","4","3","1","1","1",NA,"2","4"
"11290","2","1","4","1","1","1","2","5","1","4"
"11291","2","1","4","1","2","2","3",NA,"3","4"
"11292","2","1","4","1","1","2",NA,NA,"2","4"
"11293","2","1","4","1","1","1","1","4","3","4"
"11294","2","1","4","1","1","1","1","4","3","4"
"11295","2","1","4","1","1","2","3","7","3","4"
"11296","2","1","4","2","1","1","1","1","2","4"
"11297","2","1","4","2","1","1","1","1","2","4"
"11298","2","2","4","1","3","3","5","1","2","4"
"11299","2","2","4","1","2","3","5","1","2","4"
"11300","2","2","4","1","3","1","1","3","3","4"
"11301","2","2","4","1","3","1","1","3","3","4"
"11302","2","1","4","1","3","1","2","5","1","4"
"11303","2","1","4","2","3","2","3","7","3","4"
"11304","2","1","4","1","1","2","3","6","2","4"
"11305","2","1","4","1","3","2","3","6","2","4"
"11306","2","1","4","1","3","2","3","7","3","4"
"11307","2","1","4","3","3","2","4","9","2","4"
"11308","2","1","4","1","1","4","6",NA,"2","4"
"11309","2","1","4","1","2","2","3","7","3","4"
"11310","2","1","2","2","2","2","3",NA,"2","4"
"11311","2","1","3","1","2","1","1","4","3","4"
"11312","2","1","4","2","3","1",NA,NA,"2","4"
"11313","2","1","4","2","1","2","4",NA,"2","4"
"11314","2","1","4","2","1","1","1","1","2","4"
"11315","2","1","4","2","1","1","1","1","2","4"
"11316","2","1","4","2","1","1","1","1","2","4"
"11317","2","2","4","1","1","1","2",NA,"2","4"
"11318","2","2","4","1","2","2","3",NA,"2","1"
"11319","2","2","4","2","1","2","4","9","2","4"
"11320","2","1","4","1","3","1","1","4","3","4"
"11321","2","1","4","1","3","2","3","7","3","4"
"11322","2","1","4","1","3","2","3","6","2","4"
"11323","2","2","4","1","2","3","5","10","2","4"
"11324","2","2","3","3","3","3","5","10","2","4"
"11325","2","2","4","6","2","1","2",NA,"3","4"
"11326","2","1","4","7","2","2",NA,NA,"3","4"
"11327","2","2","4","7","2",NA,NA,NA,"3","2"
"11328","2","2","4","7","2",NA,NA,NA,"3","4"
"11329","2","1","4","1","2","1","1","1","2","4"
"11330","2","1","4","4","1",NA,NA,NA,"3","4"
"11331","2","1","4","4","1","2","3",NA,"4","4"
"11332","2","1","4","2","1","1","1","2","2","4"
"11333","2","1","4","4","1","1","2",NA,"1","4"
"11334","2","1","4","4","1","2","3",NA,"4","4"
"11335","2","1","4","2","2","2","3","6","2","1"
"11336","2","1","4","3","1","2",NA,NA,"4","4"
"11337","2","2","4","1","3","2","4","9","2","1"
"11338","2","1","4","7","1","1","1","1","2","4"
"11339","2","2","4","2","1","2",NA,NA,"1","3"
"11340","2","2","4","3","3","1",NA,NA,"2","4"
"11341","2","1","4","2","1","2",NA,NA,"2","4"
"11342","2","1","4","2","1","1","1","1","2","4"
"11343","2","1","4","2","1","1","1","1","2","4"
"11344","2","2","4","1","3","1","1","2","2","4"
"11345","2","2","4","1","3","2","4",NA,"2","4"
"11346","2","2","4","1","3","1","1","1","2","4"
"11347","2","2","3","7","3","1","1","1","2","2"
"11348","2","2","3","7","3","1","1","3","3","2"
"11349","2","2","3","7","3","1","1","3","3","2"
"11350","2","1","4","3","3","1","1","2","2","2"
"11351","2","2","4","3","3","1","2",NA,"3","1"
"11352","2","1","4","6","3","1","2",NA,"3","4"
"11353","2","2","4","1","1","2",NA,NA,"2","4"
"11354","2","2","4","1","1","1","1","1","2","4"
"11355","2","1","4","1","2","1","1","1","2","4"
"11356","2","2","4","1","1","2","3","7","3","4"
"11357","2","2","4","1","1","2","3","7","3","4"
"11358","2","1","4","1","2","1","2",NA,"2","1"
"11359","2","1","4","7","1","1","2","5","1","4"
"11360","2","2","4","2","1","1","1","1","2","4"
"11361","2","2","4","7","1","1","1","3","3","4"
"11362","2","1","4","4","3","2","3",NA,"4","4"
"11363","2","1","4","4","3","2","3",NA,"4","4"
"11364","2","2","3","7","2","1","1",NA,"4","4"
"11365","2","2","4","1","1","2","3","6","2","3"
"11366","2","1","1","7","1","1","1",NA,"2","1"
"11367","2","2","4","1","3","3","5","1","2","1"
"11368","2","2","4","6","1","1","1","2","2","1"
"11369","2","2","4","6","1","1","1","1","2","4"
"11370","2","2","4","1","2","1","1","1","2","4"
"11371","2","1","4","1","2","1","1","1","2","4"
"11372","2","1","4","1","2","1","1","1","2","4"
"11373","2","1","4","2","1","1","1","3","3","3"
"11374","2","1","4","1","3","2","4","9","2","4"
"11375","2","1","4","2","2","1","1","1","2","4"
"11376","2","1","4","1","3","2","3",NA,"4","4"
"11377","2","1","4","2","3","2","3","6","2","4"
"11378","2","2","4","1","3","2","3",NA,"3","4"
"11379","2","2","4","1","3","1","1","2","2","4"
"11380","2","2","4","7","2","1","1","3","3","4"
"11381","2","2","4","1","1","1","1","3","3","3"
"11382","2","2","4","3","1","3","5","1","2","4"
"11383","2","2","4","2","1","1","2","5","1","4"
"11384","2","2","4","1","1","2",NA,NA,"3","4"
"11385","2","2","4","7","1","1","1",NA,"1","3"
"11386","2","2","4","1","1","1","1","1","2","4"
"11387","2","2","4","7","1","1","2",NA,"3","4"
"11388","2","2","1","2","3","1","1","1","2","1"
"11389","2","2","4","6","1","4",NA,NA,"2","4"
"11390","2","2","4","3","2","1","1",NA,"2","4"
"11391","2","2","4","7","3","1","2",NA,"2","3"
"11392","2","1","4","5","1","1",NA,NA,"2","4"
"11393","2","1","4","1","2","1","2",NA,"3","4"
"11394","2","1","4","1","2","2","4","9","2","4"
"11395","2","1","4","3","2","1","1","3","3","1"
"11396","2","1","4","3","2","1","1","3","3","1"
"11397","2","1","4","1","1","2","4","9","2","4"
"11398","2","1","4","2","1","2","3","6","2","4"
"11399","2","1","4","2","1","2","4","9","2","4"
"11400","2","2","4","7","2","2",NA,NA,"3","4"
"11401","2","2","4","1","3","1","1","1","2","4"
"11402","2","2","4","1","3","2","4",NA,"3","4"
"11403","2","2","4","1","3","2","3","6","2","4"
"11404","2","1","4","1","1","1","1",NA,"2","4"
"11405","2","2","4","1","1","1","1","2","2","4"
"11406","2","2","4","7","2","1","1","1","2","4"
"11407","2","2","4","1","1","1","1","3","3","1"
"11408","2","2","4","1","1","4",NA,NA,"2","1"
"11409","2","1","4","1","1","2","3",NA,"2","4"
"11410","2","1","4","5","3","1","2",NA,"3","4"
"11411","2","1","4","7","1","1","1","1","2","4"
"11412","2","1","4","1","1","1","2","5","1","4"
"11413","2","2","3","1","1","3","5","10","2","4"
"11414","2","2","4","7","3","1","1",NA,"1","4"
"11415","2","1","4","1","1",NA,NA,NA,"2","4"
"11416","2","1","4","7","2","1","2",NA,"2","1"
"11417","2","1","4","4","1","4","6",NA,"4","4"
"11418","2","1","4","3","3","1","1",NA,"2","4"
"11419","2","1","4","3","3","3","5","1","2","4"
"11420","2","1","3","1","2","3","5","1","2","4"
"11421","2","1","4","5","3","2","3","7","3","1"
"11422","2","1","4","7","3","2","3",NA,"4","4"
"11423","2","1","4","5","3","2","3","7","3","4"
"11424","2","1","4","1","2","1","1","3","3","4"
"11425","2","1","4","5","3","1","1","1","2","4"
"11426","2","1","4","1","1","1","1","4","3","4"
"11427","2","1","4","1","3","3","5","1","2","4"
"11428","2","1","4","7","2","2","3","7","3","4"
"11429","2","1","4","1","3","2","3","7","3","4"
"11430","2","1","4","5","3","1","1","3","3","4"
"11431","2","1","4","2","2","2","3",NA,"2","4"
"11432","2","1","4","1","3","1","1","1","2","4"
"11433","2","1","4","1","3","1","1","1","2","4"
"11434","2","1","4","7","2","1","1",NA,"1","4"
"11435","2","1","4","5","3","1","1","1","2","4"
"11436","2","1","4","6","1","1","1",NA,"1","4"
"11437","2","2","4","7","2","2","3","6","2","4"
"11438","2","1","4","7","3","1","1","1","2","4"
"11439","2","1","4","1","2","5","7",NA,"2","4"
"11440","2","1","2","1","3","1","2","5","1","4"
"11441","2","1","4","2","1","2","3","7","3","4"
"11442","2","1","4","1","1","1","1","2","2","4"
"11443","2","1","4","7","2","1","2","5","1","4"
"11444","2","1","4","5","3","2","4",NA,"3","4"
"11445","2","1","4","1","3","5","7",NA,"2","2"
"11446","2","1","4","5","3","1","1","1","2","4"
"11447","2","1","4","1","1","1","1","1","2","2"
"11448","2","1","1","1","3","1","1","2","2","1"
"11449","2","1","4","3","2","1","1","1","2","4"
"11450","2","1","4","1","2","1","1",NA,"1","4"
"11451","2","1","4","1","2","1","1",NA,"1","4"
"11452","2","1","1","1","3","1","1","2","2","4"
"11453","2","1","1","1","3","2","3","6","2","4"
"11454","2","1","4","1","3","1","1","1","2","4"
"11455","2","2","4","2","3","1","1","1","2","4"
"11456","2","1","4","1","1","1","1","3","3","4"
"11457","2","1","4","1","1","1","1","3","3","4"
"11458","2","1","4","2","3","1","1","3","3","2"
"11459","2","2","4","7","2","2","3",NA,"2","4"
"11460","2","1","4","7","3","2","3",NA,"4","4"
"11461","2","1","4","2","2","2","3","7","3","4"
"11462","2","1","4","1","1","2","3",NA,"3","4"
"11463","2","1","4","1","1","2","3",NA,"3","4"
"11464","2","2","4","5","1","1","1",NA,"2","4"
"11465","2","2","4","5","1","1","1",NA,"2","4"
"11466","2","2","4","7","2","1","1",NA,"1","4"
"11467","2","2","4","7","1","1","2",NA,"2","4"
"11468","2","2","4","7","1","1","2",NA,"2","4"
"11469","2","1","4","2","3","1","1","3","3","4"
"11470","2","2","4","1","1","1","1","1","2","4"
"11471","2","2","4","2","3","1","2","5","1","2"
"11472","2","2","4","1","3","2",NA,NA,"4","4"
"11473","2","2","4","1","3","1",NA,NA,"2","4"
"11474","2","2","4","2","2","3","5",NA,"1","4"
"11475","2","1","2","1","3","2",NA,NA,"2","4"
"11476","2","1","4","3","3","1","1",NA,"2","1"
"11477","2","1","4","1","3","2",NA,NA,"2","1"
"11478","2","2","4","2","3","2","3","7","3","4"
"11479","2","2","4","2","3","1","1","1","2","4"
"11480","2","2","3","2","3","1","1","3","3","4"
"11481","2","2","4","6","1","1","2",NA,"1","4"
"11482","2","1","4","1","1","1","1",NA,"2","4"
"11483","2","1","4","4","3","1","1",NA,"2","4"
"11484","2","2","4","1","1","1","2",NA,"1","4"
"11485","2","2","2","1","1","1","1",NA,"2","2"
"11486","2","1","4","1","3","1","1",NA,"1","4"
"11487","2","1","4","4","3","1","1","3","3","4"
"11488","2","1","4","7","1","2",NA,NA,"4","4"
"11489","2","1","4","6","1","1","2",NA,"2","4"
"11490","2","1","4","2","1","1","2",NA,"1","4"
"11491","2","1","4","2","1","2","3","7","3","4"
"11492","2","1","4","5","3","1","1",NA,"1","4"
"11493","2","1","2","5","2","1","1","2","2","4"
"11494","2","1","2","5","2","1","1","2","2","4"
"11495","2","1","3","2","2","2","3",NA,"2","4"
"11496","2","1","4","6","3","1","1","2","2","1"
"11497","2","1","4","4","3","1","1","3","3","4"
"11498","2","1","4","5","3","1","1","1","2","4"
"11499","2","1","4","2","1","1","1","2","2","4"
"11500","2","1","4","1","3","2","3",NA,"3","4"
"11501","2","1","4","5","1","1","1","4","3","4"
"11502","2","1","4","3","3","2","3",NA,"3","4"
"11503","2","1","4","7","2","2","3","7","3","4"
"11504","2","2","4","1","1","4",NA,NA,"2","4"
"11505","2","1","4","7","2","1","1","3","3","4"
"11506","2","1","4","1","2","2",NA,NA,"2","4"
"11507","2","1","4","4","2","1","2",NA,"2","4"
"11508","2","1","4","4","2","2","3",NA,"3","4"
"11509","2","1","4","5","1","1","1","2","2","2"
"11510","2","1","4","5","1","2","3","7","3","2"
"11511","2","1","4","2","2","2","3",NA,"3","4"
"11512","2","1","4","2","2","5","7",NA,"2","4"
"11513","2","1","4","2","2","2","3",NA,"4","4"
"11514","2","1","4","5","2","2","3",NA,"4","3"
"11515","2","2","4","7","3","1","2",NA,"1","4"
"11516","2","2","4","7","1","1","1","2","2","4"
"11517","2","2","4","1","3","1","1","3","3","4"
"11518","2","2","4","1","3","2","3",NA,"3","4"
"11519","2","2","4","1","3","2","3",NA,"3","4"
"11520","2","2","1","5","3","1","1","3","3","1"
"11521","2","2","4","1","3","3","5","10","2","2"
"11522","2","2","4","1","3","1","1","3","3","2"
"11523","2","2","4","3","1","3","5","1","2","4"
"11524","2","2","4","1","1","2","3","6","2","4"
"11525","2","2","4","1","2","1","2",NA,"1","4"
"11526","2","2","4","2","1","5","7",NA,"2","4"
"11527","2","2","4","1","2","1","2",NA,"2","4"
"11528","2","2","4","2","1","1","2",NA,"2","4"
"11529","2","2","4","1","1","2","3","6","2","4"
"11530","2","1","4","1","2","2","3","6","2","4"
"11531","2","1","4","1","2","1","1","2","2","4"
"11532","2","1","4","1","1","4",NA,NA,"2","4"
"11533","2","1","4","1","1","2","4",NA,"3","4"
"11534","2","1","4","1","1","2","4",NA,"3","4"
"11535","2","1","4","1","1","2","4",NA,"3","4"
"11536","2","1","4","1","1","2","4",NA,"3","4"
"11537","2","1","4","1","1","2","4",NA,"3","4"
"11538","2","1","4","1","1","2","4",NA,"3","4"
"11539","2","1","4","5","3","1","1","1","2","4"
"11540","2","1","4","1","1","2","3","6","2","4"
"11541","2","1","4","2","1","1","2","5","1","4"
"11542","2","2","4","2","1","1","2",NA,"2","2"
"11543","2","1","4","2","1","2","4","9","2","4"
"11544","2","2","4","2","1","1","1","3","3","4"
"11545","2","2","4","7","1","1","1",NA,"2","4"
"11546","2","1","4","7","3","1","2",NA,"1","4"
"11547","2","1","4","7","3","2","3",NA,"3","4"
"11548","2","1","4","7","3","1","1","3","3","4"
"11549","2","2","4","1","1","2","3","6","2","4"
"11550","2","1","4","1","2","1","1","1","2","4"
"11551","2","1","4","1","1","3","5","10","2","4"
"11552","2","2","4","1","1","1","1",NA,"2","4"
"11553","2","2","4","7","3","2","3",NA,"2","4"
"11554","2","2","4","1","1","2","3","6","2","4"
"11555","2","2","4","7","1","4","6",NA,"2","4"
"11556","2","2","4","7","2","1","2",NA,"1","4"
"11557","2","2","4","1","2","1","1","2","2","4"
"11558","2","2","4","7","3","1","1","3","3","4"
"11559","2","1","4","7","1","2",NA,NA,"2","4"
"11560","2","1","4","1","2","1","1","1","2","4"
"11561","2","1","4","5","3","3","5","1","2","4"
"11562","2","1","4","2","3","2","3","7","3","4"
"11563","2","1","4","7","2","2",NA,NA,"2","4"
"11564","2","1","4","7","3","2","3","6","2","4"
"11565","2","1","4","2","2","1","1",NA,"2","4"
"11566","2","1","4","1","1","2","3",NA,"3","4"
"11567","2","1","4","1","1","2","4",NA,"3","4"
"11568","2","1","4","2","3","4","6",NA,"2","4"
"11569","2","1","4","1","3","1","1","3","3","4"
"11570","2","2","4","1","2","2","3","6","2","4"
"11571","2","2","4","4","1","5","7",NA,"2","4"
"11572","2","2","4","7","2","1","1","1","2","1"
"11573","2","1","4","5","3","2","3",NA,"4","4"
"11574","2","1","4","1","2","2","3","7","3","4"
"11575","2","1","4","1","1","2","3",NA,"3","4"
"11576","2","2","4","1","2","1",NA,NA,"2","4"
"11577","2","1","4","1","3","4","6",NA,"4","4"
"11578","2","1","4","1","3","4","6",NA,"2","4"
"11579","2","1","4","2","1","1","2",NA,"2","4"
"11580","2","1","4","2","2","2","4","9","2","4"
"11581","2","1","4","2","2","2",NA,NA,"2","4"
"11582","2","1","4","2","3","3","5","10","2","1"
"11583","2","1","2","1","2","2","3",NA,"2","4"
"11584","2","1","4","1","2","1","1",NA,"1","4"
"11585","2","2","4","3","1","1","2",NA,"2","4"
"11586","2","2","4","2","3","3","5","1","2","4"
